cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,mobileCallingPartyNumber,origMobileCallDuration,destMobileCallDuration,mobileCallType
1,2,3770350,41875070,1684533126,2,41875070,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875071,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533126,4546,74a43073-c979-4973-a976-1581034ad28b,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,5501A780F5C811ED9A68E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770351,41875072,1684533126,2,41875072,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875073,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533126,4546,9ec9880a-10ad-4014-83c9-8a1e400c08b1,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3D3D3610F5C811ED982FB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770352,41875074,1684533127,2,41875074,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875075,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533127,4546,a685d499-ac6d-4015-acb2-25652931c16c,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,557DB5D4F5C811ED9A71E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770353,41875076,1684533127,2,41875076,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875077,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533127,4546,400fcfc2-b77f-4dee-81bd-50ce132dcf0c,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3DC21DD8F5C811ED9839B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770354,41875078,1684533127,2,41875078,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875079,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533127,4546,4eb9c32d-62d4-4e4a-b243-de3fccfc36e6,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,55A16A53F5C811ED9A7AE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770355,41875080,1684533127,2,41875080,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875081,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533127,4546,74023d2d-c265-4256-8424-9e00af08c5f0,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3DDDE31FF5C811ED9842B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770356,41875082,1684533128,2,41875082,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875083,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533128,4546,3192eb50-1e00-48d9-8544-75ad46af3d7f,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,562BA8C6F5C811ED9A83E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770357,41875084,1684533128,2,41875084,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875085,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533128,4546,33c505b0-bbeb-4f8a-836a-58fe57ae410f,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3E720C98F5C811ED984CB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770358,41875086,1684533129,2,41875086,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875087,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,505933c6-7c4b-46f7-9856-f536a477619d,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,564F5D45F5C811ED9A8CE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770359,41875088,1684533129,2,41875088,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875089,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,9e344484-9021-4285-b84d-5f641522224e,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3E8D5E79F5C811ED9855B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770360,41875090,1684533129,2,41875090,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875091,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,e3a56773-2c4d-4b7d-8b4b-ff9f1d772134,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,56797C05F5C811ED9A95E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770361,41875092,1684533129,2,41875092,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875093,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,fb1b9793-6fce-4c19-9238-50377b2af586,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3EBEA6EFF5C811ED985EB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770362,41875094,1684533129,2,41875094,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875095,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,ea9c69c7-1892-4b51-a793-25c559a66580,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,56A5E2A2F5C811ED9A9EE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770363,41875096,1684533129,2,41875096,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875097,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,cd6c0b10-d66d-469e-ab73-4f85a040fb32,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3EE4CC0DF5C811ED9868B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770364,41875098,1684533129,2,41875098,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875099,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,048b72d8-e659-4135-9a73-30577ed6d216,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,56C2DFA0F5C811ED9AA7E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770365,41875100,1684533129,2,41875100,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875101,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,8153d300-1efd-497e-b333-9a65d7982ddf,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3F039EB4F5C811ED9871B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770366,41875102,1684533129,2,41875102,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875103,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533129,4546,a50da0d4-eea8-40b5-acb5-af8920e7f915,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,56DD9354F5C811ED9AB0E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770367,41875104,1684533130,2,41875104,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875105,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533130,4546,8228d838-b11e-448e-a36e-8d729025e653,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3F1A3375F5C811ED987AB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770368,41875106,1684533130,2,41875106,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875107,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533130,4546,c5527cb2-f483-43ed-90b1-fb3786ea6b2b,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,57577E83F5C811ED9ABBE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770369,41875108,1684533130,2,41875108,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875109,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533130,4546,5e1e48ad-a44d-4fd1-a4d8-fd8a66afc2aa,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3F97EF84F5C811ED9884B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770370,41875110,1684533130,2,41875110,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875111,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533130,4546,34ea3f5f-c393-4ad4-87b3-efad2a952d29,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,577147FCF5C811ED9AC4E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770371,41875112,1684533131,2,41875112,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875113,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533131,4546,776ebb61-0692-4e5e-b4bd-ff5c6d2693ac,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3FB33F60F5C811ED988DB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770372,41875114,1684533131,2,41875114,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875115,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533131,4546,bafee4eb-ef34-42b1-a825-00e9ec210f18,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,57E9D41EF5C811ED9ACDE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770373,41875116,1684533131,2,41875116,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875117,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533131,4546,1903c1c3-d18c-4958-b536-96d6f2bbee2b,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,402D78A3F5C811ED9898B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770374,41875118,1684533131,2,41875118,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875119,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533131,4546,a5c54f36-ba61-4326-a989-98d22618d9fb,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,58104750F5C811ED9AD6E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770375,41875120,1684533132,2,41875120,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875121,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533132,4546,c2d982f5-7d37-4977-aba9-f325755285f4,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,404E1FC2F5C811ED98A1B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770376,41875122,1684533133,2,41875122,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875123,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533133,4546,2fc21a05-11a0-433e-940c-cda618180d46,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,59188FE5F5C811ED9AE0E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770377,41875124,1684533133,2,41875124,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875125,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533133,4546,4ffdee30-ae1d-415f-a446-fff2847ebd25,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,416360BEF5C811ED98AAB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770378,41875126,1684533133,2,41875126,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875127,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533133,4546,a60b2cc7-2054-4887-8b10-b77d0eb3733f,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,593F9F40F5C811ED9AE9E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770379,41875128,1684533134,2,41875128,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875129,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,673fb6c5-d9f7-45dc-9d98-8e02f6ca73cb,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,417DED1CF5C811ED98B3B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770380,41875130,1684533134,2,41875130,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875131,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,33d2bd0b-dc41-4112-9e97-4e144f1ab160,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,5962E05AF5C811ED9AF2E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770381,41875132,1684533134,2,41875132,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875133,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,25b85cf5-898d-498d-9200-536c5bc3445b,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,41A684DFF5C811ED98BCB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770382,41875134,1684533134,2,41875134,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875135,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,abb76032-bbd7-4d90-a3ee-3daeb0da669a,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,59818BAAF5C811ED9AFBE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770383,41875136,1684533134,2,41875136,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875137,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,3f1a05ad-b098-43d4-bccc-0f2c6ac789b8,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,41BF8AD9F5C811ED98C5B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770384,41875138,1684533134,2,41875138,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875139,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,7a56663c-af6e-40c5-be7b-0c6c13bf35bb,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,59A28044F5C811ED9B04E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770385,41875140,1684533134,2,41875140,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875141,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,d16894f2-18c1-4268-8ecb-241b6d23cb09,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,41E86F44F5C811ED98CEB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770386,41875142,1684533134,2,41875142,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875143,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,65402023-fe69-4e53-8897-93f4f4bf6898,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,59C3EAE1F5C811ED9B0DE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3770387,41875144,1684533134,2,41875144,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41875145,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533134,4546,78eee889-3a4a-441c-ad68-0b9cb9f3a548,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4202AD8EF5C811ED98D7B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387972,25018614,1684533461,1,25018614,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018615,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533461,4546,82eb26dc-b75d-4953-b2f6-b2d022dd7505,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1C9DF7A9F5C911ED9B77E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387973,25018616,1684533461,1,25018616,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018617,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533461,4546,79ec423c-97aa-48db-9041-0e3fdc2fa856,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,04DFC7B7F5C911ED993BB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387974,25018618,1684533461,1,25018618,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018619,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533461,4546,641e10cd-d666-4f46-bc6a-7dd5e69bc803,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1CBB9168F5C911ED9B80E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387975,25018620,1684533461,1,25018620,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018621,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533461,4546,f3d96ad4-00f1-4cf1-9c41-de05d739d391,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,04FA5415F5C911ED9944B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387976,25018622,1684533462,1,25018622,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018623,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533462,4546,2d5100cd-8de0-44c8-ba51-a7ff12e2f81c,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1CE75DE2F5C911ED9B89E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387977,25018624,1684533462,1,25018624,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018625,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533462,4546,e91d13da-8454-4729-ab3c-6dcbd0d1e4fd,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,052F6F6EF5C911ED994DB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387978,25018626,1684533462,1,25018626,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018627,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533462,4546,e29d3819-96ec-4c32-a6d1-9303519e13ad,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1D0CE6D9F5C911ED9B92E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387979,25018628,1684533462,1,25018628,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018629,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533462,4546,adf2952d-3f70-4fa8-ac91-28ef6c9c2981,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,05487568F5C911ED9956B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387980,25018630,1684533462,1,25018630,1850540810,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018631,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533462,4546,3670b99d-33dc-4cc7-b194-91317213078b,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1D2501FEF5C911ED9B9BE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387981,25018632,1684533462,1,25018632,1850540298,17088494000,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25018633,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684533462,4546,1f7313b7-024e-4ea9-a4f9-a977f4252548,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,056599BCF5C911ED995FB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
